reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,31,3,4,t,2.9335596180026187,None,4,3,31,4,110.58616299199639,,110.57813278399408,110.58616299199639,111.57298688299488,111.57298688299488,111.5845826369914,114.51623700199707,t,2.9335596180026187,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,32,4,4,t,1.9926674390007975,None,4,4,32,6,114.53007641699514,,114.5204230209929,114.53007641699514,115.51303257999825,115.51303257999825,115.52103083999828,117.51561211899389,t,1.9926674390007975,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,33,5,4,l,1.9914053090033121,None,4,5,33,2,117.5292101399973,,117.5195941849961,117.5292101399973,118.51378648899845,118.51378648899845,118.52323751398944,120.51946272500209,l,1.9914053090033121,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,34,6,4,t,1.6318953419977333,None,4,6,34,3,120.53048585599754,,120.52345034199243,120.53048585599754,121.51627901000029,121.51627901000029,121.53067413099052,123.1582765839994,t,1.6318953419977333,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,35,0,5,l,1.8093769170081941,None,5,0,35,0,123.1739800409996,,123.16495552199194,123.1739800409996,124.15475166999386,124.15475166999386,124.18120929598808,125.96650996999233,l,1.8093769170081941,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,36,1,5,t,3.6839528900018195,None,5,1,36,4,125.9805754830013,,125.97079640800075,125.9805754830013,126.96264886499557,126.96264886499557,126.97875554500206,130.65140294899174,t,3.6839528900018195,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,37,2,5,t,1.5914391440019244,None,5,2,37,6,130.66482321999501,,130.6560609099979,130.66482321999501,131.64709055799176,131.64709055799176,131.66356229998928,133.2417472429952,t,1.5914391440019244,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,38,3,5,t,1.4912131060118554,None,5,3,38,3,133.25615576498967,,133.2470490049891,133.25615576498967,134.23922873199626,134.23922873199626,134.24865574899013,135.73367320898979,t,1.4912131060118554,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,39,4,5,t,2.0566168039949844,None,5,4,39,2,135.74676302299486,,135.73835343499377,135.74676302299486,136.73021080499166,136.73021080499166,136.7398299119959,138.79984223999782,t,2.0566168039949844,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,40,5,5,l,1.4498893979907734,None,5,5,40,1,138.81385293698986,,138.80436440798803,138.81385293698986,139.7967698579887,139.7967698579887,139.8042895809922,141.24951376998797,l,1.4498893979907734,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,41,6,5,t,1.5855722249980317,None,5,6,41,5,141.26275902499037,,141.25351688198862,141.26275902499037,142.2468272489932,142.2468272489932,142.25511580400052,143.84010853499058,t,1.5855722249980317,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,42,0,6,l,2.9438802049990045,None,6,0,42,0,143.85182470499421,,143.844103919997,143.85182470499421,144.83777643699432,144.83777643699432,144.84599315800006,147.79044275799242,l,2.9438802049990045,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,43,1,6,l,4.042405380008859,None,6,1,43,2,147.8040268600016,,147.79557738799485,147.8040268600016,148.78738150199933,148.78738150199933,148.79657809100172,152.83243032699102,l,4.042405380008859,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,44,2,6,l,3.921323304006364,None,6,2,44,1,152.84662405899144,,152.83658758099773,152.84662405899144,153.83014375499624,153.83014375499624,153.83717842999613,157.757127260993,l,3.921323304006364,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,45,3,6,t,2.455192558991257,None,6,3,45,4,157.7706669709878,,157.7624871279986,157.7706669709878,158.75365293199138,158.75365293199138,158.76223989999562,161.21639457299898,t,2.455192558991257,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,46,4,6,l,1.9360662680119276,None,6,4,46,6,161.23070597699552,,161.2213439969928,161.23070597699552,162.21250674499606,162.21250674499606,162.24627878399042,164.15547796599276,l,1.9360662680119276,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,47,5,6,l,1.510088759008795,None,6,5,47,3,164.16721747799602,,164.15871240998968,164.16721747799602,165.1559553929983,165.1559553929983,165.16695189599704,166.67308962499374,l,1.510088759008795,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,48,6,6,t,3.645978740998544,None,6,6,48,5,166.68590985699848,,166.67800021299627,166.68590985699848,167.6712727080012,167.6712727080012,167.6791687590012,171.32254688699322,t,3.645978740998544,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,49,0,7,t,2.874729289993411,None,7,0,49,6,171.33407692999754,,171.32604910299415,171.33407692999754,172.32143217099656,172.32143217099656,172.32940833798784,175.19957750198955,t,2.874729289993411,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,50,1,7,t,1.511132348998217,None,7,1,50,5,175.2125333599979,,175.20392967699445,175.2125333599979,176.1965165110014,176.1965165110014,176.20485662699502,177.7153000010003,t,1.511132348998217,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,51,2,7,t,1.5179856820032,None,7,2,51,4,177.72873779499787,,177.71919906299445,177.72873779499787,178.71255148599448,178.71255148599448,178.72134218999417,180.24009942098928,t,1.5179856820032,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,52,3,7,l,5.3925285739969695,None,7,3,52,0,180.25299826299306,,180.24520678799308,180.25299826299306,181.23690428199188,181.23690428199188,181.24615718099813,186.63256831599574,l,5.3925285739969695,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,53,4,7,l,5.891088224001578,None,7,4,53,2,186.65091975199175,,186.64050158699683,186.65091975199175,187.6457305799995,187.6457305799995,187.66389717999846,193.53970870499325,l,5.891088224001578,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,54,5,7,t,1.9009382040094351,None,7,5,54,3,193.5532403959951,,193.54526355999405,193.5532403959951,194.54766839399235,194.54766839399235,194.54766839399235,196.45503837199067,t,1.9009382040094351,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,55,6,7,l,21.045237372993142,None,7,6,55,1,196.4671887000004,,196.45868341099413,196.4671887000004,197.4539955049986,197.4539955049986,197.4796686490008,218.51588843199715,l,21.045237372993142,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,56,0,8,t,1.6784829320095014,None,8,0,56,6,218.52903473399056,,218.52008156898955,218.52903473399056,219.5112439479999,219.5112439479999,219.52820151399646,221.1984755579906,t,1.6784829320095014,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,57,1,8,t,3.1379164840036537,None,8,1,57,5,221.2114414349926,,221.20245353000064,221.2114414349926,222.19592224199732,222.19592224199732,222.20373863399436,225.34810136799933,t,3.1379164840036537,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,58,2,8,l,2.2335965649981517,None,8,2,58,4,225.36284088400134,,225.35346146799566,225.36284088400134,226.3624934059917,226.3624934059917,226.38025834599102,228.59882037599164,l,2.2335965649981517,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,59,3,8,t,2.567041263988358,None,8,3,59,3,228.61160472099436,,228.60306597599993,228.61160472099436,229.59436499299773,229.59436499299773,229.6028018329962,232.16492643899983,t,2.567041263988358,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,60,4,8,l,1.879782707997947,None,8,4,60,0,232.17873375599447,,232.16850332600006,232.17873375599447,233.16176068899222,233.16176068899222,233.16997145899222,235.04863544099499,l,1.879782707997947,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,61,5,8,l,2.9420389070000965,None,8,5,61,2,235.06179610198888,,235.0527559859911,235.06179610198888,236.04573328098923,236.04573328098923,236.0533930239908,238.9976050289988,l,2.9420389070000965,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,62,6,8,l,1.6403788609895855,None,8,6,62,1,239.0111551269947,,239.0017546119925,239.0111551269947,239.99552242799837,239.99552242799837,240.00370821700199,241.63909638598852,l,1.6403788609895855,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,63,0,9,t,1.7081421309994766,None,9,0,63,5,241.65356054599397,,241.64521858999797,241.65356054599397,242.63667030399665,242.63667030399665,242.66185374998895,244.34797556999547,t,1.7081421309994766,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,64,1,9,l,2.0103984760062303,None,9,1,64,0,244.36159907199908,,244.35208223600057,244.36159907199908,245.3625145059923,245.3625145059923,245.3625145059923,247.39838768298796,l,2.0103984760062303,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,65,2,9,l,10.105518932003179,None,9,2,65,3,247.41208495599858,,247.40270668599987,247.41208495599858,248.39378474999103,248.39378474999103,248.41251486899273,258.50537328099017,l,10.105518932003179,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,66,3,9,t,1.8530719970003702,None,9,3,66,4,258.5188719180005,,258.51106407798943,258.5188719180005,259.50270260199613,259.50270260199613,259.51167917899147,261.38184711299255,t,1.8530719970003702,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,67,4,9,t,3.302185583001119,None,9,4,67,6,261.3976209409884,,261.3874910789891,261.3976209409884,262.37701606399787,262.37701606399787,262.39439971499087,265.69116757599113,t,3.302185583001119,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,68,5,9,l,5.757990585989319,None,9,5,68,1,265.7020626109879,,265.69571519299643,265.7020626109879,266.68624176998856,266.68624176998856,266.69494540899177,272.44717148999916,l,5.757990585989319,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,69,6,9,l,3.9344439879932906,None,9,6,69,2,272.4598020689882,,272.45133892098966,272.4598020689882,273.4448429789918,273.4448429789918,273.4527306819946,277.38822239,l,3.9344439879932906,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
67,75,119,70,0,10,t,2.0327150840021204,None,10,0,70,5,277.40196171199204,,277.3937157469918,277.40196171199204,278.38593447399035,278.38593447399035,278.39756204099103,280.4213282569981,t,2.0327150840021204,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,71,1,10,t,3.3568633959948784,None,10,1,71,3,280.4353685800015,,280.4272136169893,280.4353685800015,281.4181758170016,281.4181758170016,281.42668039399723,284.7802432569879,t,3.3568633959948784,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,72,2,10,l,3.4479345660074614,None,10,2,72,2,284.7940880269889,,284.78468306899595,284.7940880269889,285.7705467199994,285.7705467199994,285.7960366240004,289.22193519599386,l,3.4479345660074614,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
49,60,89,73,3,10,t,3.219126509997295,None,10,3,73,4,289.2382161860005,,289.2281573229993,289.2382161860005,290.219081518997,290.219081518997,290.24506839599053,293.447067570989,t,3.219126509997295,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
15,35,13,74,4,10,l,1.7849678879865678,None,10,4,74,1,293.4602680789976,,293.4515805999981,293.4602680789976,294.4436458259879,294.4436458259879,294.45255778399587,296.2326250549959,l,1.7849678879865678,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
11,30,7,75,5,10,l,1.7076584540045587,None,10,5,75,0,296.2456628939981,,296.23626273799164,296.2456628939981,297.2446894179884,297.2446894179884,297.26249077299144,298.9559164379898,l,1.7076584540045587,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
78,80,162,76,6,10,t,3.087444573000539,None,10,6,76,6,298.97113391698804,,298.96163915000216,298.97113391698804,299.9524630079977,299.9524630079977,299.9957353679929,303.04666431999067,t,3.087444573000539,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
27,50,21,77,0,11,l,11.037181372987106,None,11,0,77,2,303.0585622159997,,303.05027347098803,303.0585622159997,304.0445994509937,304.0445994509937,304.05213066098804,315.08879511398845,l,11.037181372987106,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
40,55,62,78,1,11,l,2.591743344004499,None,11,1,78,3,315.1040126059961,,315.09462856200116,315.1040126059961,316.0854323379899,316.0854323379899,316.12872364099894,318.68036774398934,l,2.591743344004499,None,698285,001,2024-11-16_12h42.00.981,DelayDiscountingExperiment,2024.2.1,89.64746823124996,2024-11-16 12h42.35.942400 +0530,
