reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
40,55,62,10,3,1,t,0.5572186469944427,None,1,3,10,3,20.343533690000186,,20.33190511900466,20.343533690000186,21.32386742500239,21.32386742500239,21.340297539005405,21.893318044996704,t,0.5572186469944427,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,11,4,1,l,0.8586089970049215,None,1,4,11,4,21.9096865360043,,21.89851777300646,21.9096865360043,22.890401302007376,22.890401302007376,22.90994356799638,23.76111142100126,l,0.8586089970049215,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,12,5,1,t,1.03073138500622,None,1,5,12,6,23.77683328400599,,23.76496180599497,23.77683328400599,24.75694127600582,24.75694127600582,24.790177767994464,25.79631688799418,t,1.03073138500622,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,13,6,1,t,0.6711253520043101,None,1,6,13,5,25.811117111996282,,25.800715874007437,25.811117111996282,26.79097497300245,26.79097497300245,26.80999052799598,27.46748432899767,t,0.6711253520043101,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,14,0,2,t,1.2154400860017631,None,2,0,14,3,27.483500354996067,,27.473169356002472,27.483500354996067,28.46470102299645,28.46470102299645,28.507405195006868,29.683816339995246,t,1.2154400860017631,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,15,1,2,l,0.9178173040127149,None,2,1,15,6,29.69867834300385,,29.689276306002284,29.69867834300385,30.681120241002645,30.681120241002645,30.706490394004504,31.60214175800502,l,0.9178173040127149,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,16,2,2,t,2.2260719670011895,None,2,2,16,4,31.618140139005845,,31.607979908993002,31.618140139005845,32.59750194499793,32.59750194499793,32.64086639000743,34.826874801001395,t,2.2260719670011895,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,17,3,2,l,0.7056893330009189,None,2,3,17,2,34.84395779299666,,34.832804514997406,34.84395779299666,35.82405467900389,35.82405467900389,35.843163065001136,36.542604347007,l,0.7056893330009189,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,18,4,2,t,0.7965403480047826,None,2,4,18,5,36.55946230900008,,36.547412302999874,36.55946230900008,37.53927272799774,37.53927272799774,37.557200345996534,38.342801898004836,t,0.7965403480047826,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,19,5,2,l,2.0827447730116546,None,2,5,19,1,38.35929276100069,,38.34772680400056,38.35929276100069,39.34078559199406,39.34078559199406,39.359920317001524,41.42720811000618,l,2.0827447730116546,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,20,6,2,l,0.6376304159930442,None,2,6,20,0,41.44323153200094,,41.43159212899627,41.44323153200094,42.42367379300413,42.42367379300413,42.43953600199893,43.065441444006865,l,0.6376304159930442,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,21,0,3,l,1.951408447988797,None,3,0,21,0,43.07671227300307,,43.06562808199669,43.07671227300307,44.06384778500069,44.06384778500069,44.0727145520068,46.02517478200025,l,1.951408447988797,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,22,1,3,l,0.7171725989901461,None,3,1,22,1,46.040653964999365,,46.03001572600624,46.040653964999365,47.02314951199514,47.02314951199514,47.03021281400288,47.74852475700027,l,0.7171725989901461,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,23,2,3,t,0.894861402004608,None,3,2,23,3,47.76110960400547,,47.75161274299899,47.76110960400547,48.74553974599985,48.74553974599985,48.75584156099649,49.64244248799514,t,0.894861402004608,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,24,3,3,t,0.7099635570048122,None,3,3,24,6,49.65544907099684,,49.645758176004165,49.65544907099684,50.63944470700517,50.63944470700517,50.64647854100622,51.35907025600318,t,0.7099635570048122,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,25,4,3,t,0.6504181010095635,None,3,4,25,5,51.37213940800575,,51.3625136030023,51.37213940800575,52.35619945899816,52.35619945899816,52.36279506000574,53.008628905998194,t,0.6504181010095635,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,26,5,3,l,0.6412996639992343,None,3,5,26,2,53.02442820799479,,53.01397708899458,53.02442820799479,54.006750494998414,54.006750494998414,54.02319003100274,54.65855640200607,l,0.6412996639992343,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,27,6,3,t,0.7088131240016082,None,3,6,27,4,54.671870652993675,,54.662330587001634,54.671870652993675,55.65667484799633,55.65667484799633,55.66379545800737,56.37434769399988,t,0.7088131240016082,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,28,0,4,t,0.7086723920074292,None,4,0,28,6,56.386777488005464,,56.37740404299984,56.386777488005464,57.37244956300128,57.37244956300128,57.378753961005714,58.090679208995425,t,0.7086723920074292,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,29,1,4,t,0.8103307629935443,None,4,1,29,3,58.1035589719977,,58.09389503400598,58.1035589719977,59.07955172199581,59.07955172199581,59.09515442600241,59.89793131800252,t,0.8103307629935443,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,30,2,4,t,1.8202951429993846,None,4,2,30,5,59.91008718000376,,59.901001360995,59.91008718000376,60.89646507099678,60.89646507099678,60.90577586600557,62.72425770199334,t,1.8202951429993846,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,31,3,4,l,0.584122282001772,None,4,3,31,0,62.73703663199558,,62.72745267000573,62.73703663199558,63.72232941999391,63.72232941999391,63.728720017999876,64.31445439699746,l,0.584122282001772,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,32,4,4,l,0.5116157559968997,None,4,4,32,1,64.327209451003,,64.31806331100233,64.327209451003,65.31190033099847,65.31190033099847,65.32235126300657,65.83082991000265,l,0.5116157559968997,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,33,5,4,l,0.9115259450045414,None,4,5,33,2,65.84347652600263,,65.83401952899294,65.84347652600263,66.82861277999473,66.82861277999473,66.83902285399381,67.74228554399451,l,0.9115259450045414,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,34,6,4,t,0.7869825450034114,None,4,6,34,4,67.7553747369966,,67.74575160599488,67.7553747369966,68.73911060400133,68.73911060400133,68.74599113299337,69.53313957899809,t,0.7869825450034114,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,35,0,5,l,0.5424466010008473,None,5,0,35,0,69.54664280799625,,69.5375884410023,69.54664280799625,70.52853932599828,70.52853932599828,70.54613605600025,71.07589160000498,l,0.5424466010008473,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,36,1,5,l,0.7980868989980081,None,5,1,36,1,71.09302124900569,,71.08091154899739,71.09302124900569,72.07338863800396,72.07338863800396,72.09121843600587,72.87438387000293,l,0.7980868989980081,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,37,2,5,t,6.334198751006625,None,5,2,37,3,72.88726777200645,,72.87754127600056,72.88726777200645,73.87239954799588,73.87239954799588,73.87890068000706,80.21407373300462,t,6.334198751006625,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,38,3,5,t,8.249659107998013,None,5,3,38,4,80.22750815299514,,80.21772975000204,80.22750815299514,81.21222601599584,81.21222601599584,81.22226711899566,89.46798098800355,t,8.249659107998013,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,39,4,5,t,2.3076852039957885,None,5,4,39,5,89.48367990899715,,89.47308909699495,89.48367990899715,90.46510062999732,90.46510062999732,90.48963622500014,92.77770208299626,t,2.3076852039957885,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,40,5,5,t,1.1541651720035588,None,5,5,40,6,92.79429949799669,,92.78253115899861,92.79429949799669,93.77319110899407,93.77319110899407,93.79242010800226,94.9407541469991,t,1.1541651720035588,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,41,6,5,l,1.121552235999843,None,5,6,41,2,94.95637039000576,,94.94579149100173,94.95637039000576,95.93968055299774,95.93968055299774,95.94778561400017,97.07528478899621,l,1.121552235999843,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,42,0,6,t,1.671208008992835,None,6,0,42,5,97.09325733600417,,97.08074149700406,97.09325733600417,98.0738018550037,98.0738018550037,98.09241851999832,99.75018370599719,t,1.671208008992835,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,43,1,6,t,1.3176998679991812,None,6,1,43,3,99.76790719600103,,99.75601268900209,99.76790719600103,100.74703827800113,100.74703827800113,100.79017795500113,102.06854522399954,t,1.3176998679991812,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,44,2,6,l,0.5704950649960665,None,6,2,44,0,102.08443471700593,,102.07359620000352,102.08443471700593,103.06383851599821,103.06383851599821,103.10585392999928,103.64428896100435,l,0.5704950649960665,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,45,3,6,l,9.506644640001468,None,6,3,45,1,103.65969591200701,,103.64883015700616,103.65969591200701,104.65643450099742,104.65643450099742,104.66398554800253,114.16722047999792,l,9.506644640001468,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,46,4,6,l,3.8133104070002446,None,6,4,46,2,114.18301944900304,,114.17235006099509,114.18301944900304,115.16347652299737,115.16347652299737,115.18915636200109,118.98338639599388,l,3.8133104070002446,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,47,5,6,t,1.0034568319970276,None,6,5,47,6,118.99847039399901,,118.98895534599433,118.99847039399901,119.98000920799677,119.98000920799677,120.00681691900536,120.99480320200382,t,1.0034568319970276,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,48,6,6,t,0.6687946150050266,None,6,6,48,4,121.01267894500052,,121.0017924200074,121.01267894500052,121.99018737400183,121.99018737400183,122.00821857700066,122.66849448200082,t,0.6687946150050266,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,49,0,7,l,0.4868642139917938,None,7,0,49,0,122.68295138599933,,122.67345552799816,122.68295138599933,123.66347367000708,123.66347367000708,123.68070250000164,124.15963500300131,l,0.4868642139917938,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,50,1,7,l,0.5180355670017889,None,7,1,50,2,124.17454332100169,,124.1639423029992,124.17454332100169,125.15565022399824,125.15565022399824,125.18882867200591,125.67706949700369,l,0.5180355670017889,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,51,2,7,t,0.6391536760056624,None,7,2,51,5,125.69217414100422,,125.68161589099327,125.69217414100422,126.67227554500278,126.67227554500278,126.69041519799794,127.32462283800123,t,0.6391536760056624,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,52,3,7,t,0.5705184010002995,None,7,3,52,4,127.3393425319955,,127.32930434499576,127.3393425319955,128.3225173940009,128.3225173940009,128.33172880799975,128.89971921899996,t,0.5705184010002995,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,53,4,7,l,0.5970312749996083,None,7,4,53,1,128.91466133999347,,128.9052056119981,128.91466133999347,129.89809558799607,129.89809558799607,129.908649488003,130.5005068449973,l,0.5970312749996083,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,54,5,7,t,0.7991682770079933,None,7,5,54,3,130.51736190800148,,130.50666071899468,130.51736190800148,131.49644519800495,131.49644519800495,131.52240482499474,132.30163003099733,t,0.7991682770079933,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,55,6,7,t,0.5672603659913875,None,7,6,55,6,132.3158262890065,,132.30630317199393,132.3158262890065,133.29618284599565,133.29618284599565,133.33937900800083,133.86687469799654,t,0.5672603659913875,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,56,0,8,l,0.48222541699942667,None,8,0,56,2,133.88221728999633,,133.87241080899548,133.88221728999633,134.86246207999648,134.86246207999648,134.88042852999934,135.3590388320008,l,0.48222541699942667,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,57,1,8,l,0.49348661399562843,None,8,1,57,0,135.3771948000067,,135.3643457050057,135.3771948000067,136.3557788580074,136.3557788580074,136.374865632999,136.85769047499343,l,0.49348661399562843,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,58,2,8,l,0.43148885399568826,None,8,2,58,1,136.88857663600356,,136.86229763299343,136.88857663600356,137.87227429599443,137.87227429599443,137.8806358409929,138.32505686600052,l,0.43148885399568826,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,59,3,8,t,1.0037786970060552,None,8,3,59,3,138.34223653499794,,138.33119977499882,138.34223653499794,139.322644098007,139.322644098007,139.341306842005,140.33396082099352,t,1.0037786970060552,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,60,4,8,t,0.8471717630018247,None,8,4,60,4,140.35008271600236,,140.33931864799524,140.35008271600236,141.3312702359981,141.3312702359981,141.35573758800456,142.18259283399675,t,0.8471717630018247,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,61,5,8,t,3.1247894629923394,None,8,5,61,6,142.19796143099666,,142.1875356100063,142.19796143099666,143.17999262899684,143.17999262899684,143.19701147300657,146.30847784799698,t,3.1247894629923394,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,62,6,8,t,1.7651977310015354,None,8,6,62,5,146.32611619400268,,146.3136362350051,146.32611619400268,147.30601482499333,147.30601482499333,147.32519457599847,149.07491109499824,t,1.7651977310015354,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,63,0,9,l,0.6750093300070148,None,9,0,63,2,149.09233860499808,,149.079942130993,149.09233860499808,150.0720399330021,150.0720399330021,150.10495520199765,150.75719900199329,l,0.6750093300070148,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,64,1,9,t,1.2857507500011707,None,9,1,64,3,150.77318845299305,,150.76207567300298,150.77318845299305,151.75549609199516,151.75549609199516,151.7725605549931,153.04972542000178,t,1.2857507500011707,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,65,2,9,t,1.3127832659956766,None,9,2,65,5,153.0641986749979,,153.05477956299728,153.0641986749979,154.04637701899628,154.04637701899628,154.06650886000716,155.3729286309972,t,1.3127832659956766,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,66,3,9,t,0.8431534139963333,None,9,3,66,4,155.38865114099463,,155.37640930300404,155.38865114099463,156.37189783800568,156.37189783800568,156.38109672800056,157.22467196900107,t,0.8431534139963333,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,67,4,9,l,0.4440522630029591,None,9,4,67,0,157.24231218699424,,157.22947338300582,157.24231218699424,158.22181222599465,158.22181222599465,158.24106476099405,158.6826055260026,l,0.4440522630029591,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,68,5,9,l,1.2483510119927814,None,9,5,68,1,158.69428885700472,,158.68823369599704,158.69428885700472,159.68000200399547,159.68000200399547,159.69246975600254,160.93362364999484,l,1.2483510119927814,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,69,6,9,t,0.7566384940000717,None,9,6,69,6,160.94908602899523,,160.93847692800045,160.94908602899523,161.9292289730074,161.9292289730074,161.9474701769941,162.6947940569953,t,0.7566384940000717,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,70,0,10,l,0.5155745509982808,None,10,0,70,0,162.71009625299484,,162.699669566995,162.71009625299484,163.6881802949938,163.6881802949938,163.70480657900043,164.2075222029962,l,0.5155745509982808,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,71,1,10,t,0.8781200959929265,None,10,1,71,3,164.22358326800168,,164.21243888699973,164.22358326800168,165.2050305120065,165.2050305120065,165.22196341700328,166.09277661600208,t,0.8781200959929265,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
15,35,13,72,2,10,l,0.4642943479993846,None,10,2,72,1,166.10825831000693,,166.09703688799345,166.10825831000693,167.0889291170024,167.0889291170024,167.10527700300736,167.55801977400552,l,0.4642943479993846,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,73,3,10,t,0.6986320580035681,None,10,3,73,6,167.5721021460049,,167.5620265960024,167.5721021460049,168.5548665600072,168.5548665600072,168.56195367500186,169.2745102869958,t,0.6986320580035681,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,74,4,10,t,0.6565088879870018,None,10,4,74,4,169.2918370480038,,169.28040161699755,169.2918370480038,170.2728502539976,170.2728502539976,170.30462893399817,170.9331404359982,t,0.6565088879870018,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
27,50,21,75,5,10,l,0.4785902520088712,None,10,5,75,2,170.9481608710048,,170.93885328200122,170.9481608710048,171.92964370800473,171.92964370800473,171.97236403200077,172.42365889099892,l,0.4785902520088712,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,76,6,10,t,0.7339111449982738,None,10,6,76,5,172.43836320299306,,172.42807089899725,172.43836320299306,173.42210457900364,173.42210457900364,173.43040897599712,174.1596367900056,t,0.7339111449982738,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
78,80,162,77,0,11,t,3.135704592001275,None,11,0,77,6,174.17641696799546,,174.16417172999354,174.17641696799546,175.1560146730044,175.1560146730044,175.17466006100585,178.29919332900317,t,3.135704592001275,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
49,60,89,78,1,11,t,0.895987192998291,None,11,1,78,4,178.31417012799648,,178.3046461250051,178.31417012799648,179.2975634119939,179.2975634119939,179.30742977499904,180.20778654300375,t,0.895987192998291,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
11,30,7,79,2,11,l,0.6215589979983633,None,11,2,79,0,180.22558728599688,,180.21304158400744,180.22558728599688,181.20485209400067,181.20485209400067,181.22410345599928,181.84005034899747,l,0.6215589979983633,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
40,55,62,80,3,11,t,0.5904842290037777,None,11,3,80,3,181.85686123800406,,181.84461853800167,181.85686123800406,182.83871894099866,182.83871894099866,182.85754095599987,183.4413800110051,t,0.5904842290037777,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
67,75,119,81,4,11,t,0.6900121780054178,None,11,4,81,5,183.45735488500213,,183.44587817399588,183.45735488500213,184.45429048099322,184.45429048099322,184.47207204799633,185.14893351199862,t,0.6900121780054178,None,015517,001,2024-11-16_13h10.19.500,DelayDiscountingExperiment,2024.2.1,None,2024-11-16 13h10.38.081758 +0530,
