delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Beep.started,sound_1.started,sound_1.stopped,Beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,83,11,6,space,0.5329098029978923,None,743,1,[1.0824115579962381],[1.0824224329990102],6,11,83,5,359.36898092400224,,359.3629868220014,359.36898092400224,360.35754087199894,360.35754087199894,360.36458512800164,360.8939794179969,space,0.5329098029978923,None,360.8945400379962,361.59604952866744,361.9036663079969,361.8843442419966,361.8898585979987,361.9036663079969,361.9036663079969,361.9036663079969,362.98729638000077,743,1,[1.0824115579962381],[1.0824224329990102],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,84,0,7,space,0.4504665499989642,None,131,1,[2.2071425469985115],[2.207152999995742],7,0,84,9,362.9944539930002,,362.9876717329971,362.9944539930002,363.9799979570016,363.9799979570016,363.9917723499966,364.4328284509975,space,0.4504665499989642,None,364.4334103529982,364.54030908666414,364.8434324339978,364.82695255799626,364.8276550090013,364.8434324339978,364.8434324339978,364.8434324339978,367.0517732799999,131,1,[2.2071425469985115],[2.207152999995742],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,85,1,7,space,2.6351701759995194,None,341,1,[2.362845865005511],[2.3628569720021915],7,1,85,7,367.0605530199973,,367.05208058300195,367.0605530199973,368.0475490329991,368.0475490329991,368.05706672299857,370.69180031699943,space,2.6351701759995194,None,370.69237485600024,371.09606994166484,371.4006059039966,371.3824955029995,371.3831959820018,371.4006059039966,371.4006059039966,371.4006059039966,373.76457002799725,341,1,[2.362845865005511],[2.3628569720021915],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,86,2,7,space,1.1919686599940178,None,456,1,[1.2820059899968328],[1.2820277680002619],7,2,86,2,373.77329410499806,,373.76482746099646,373.77329410499806,374.76362407200213,374.76362407200213,374.76362407200213,375.9592757240025,space,1.1919686599940178,None,375.9598473169972,376.6631488316673,376.96676327099703,376.94981923900195,376.95053688700136,376.96676327099703,376.96676327099703,376.96676327099703,378.25013174500054,456,1,[1.2820059899968328],[1.2820277680002619],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,87,3,7,space,1.0895919969989336,None,542,1,[1.5243165950014372],[1.5243270200007828],7,3,87,11,378.2588582660028,,378.25037576699833,378.2588582660028,379.2492154080028,379.2492154080028,379.2492154080028,380.34294266699726,space,1.0895919969989336,None,380.3436434469986,381.0460655566678,381.3501844249986,381.33257896800205,381.3333469979989,381.3501844249986,381.3501844249986,381.3501844249986,382.8755587179985,542,1,[1.5243165950014372],[1.5243270200007828],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,88,4,7,space,1.2840233240058296,None,542,1,[1.8547632260015234],[1.8547735950050992],7,4,88,3,382.89132984499884,,382.87579908000043,382.89132984499884,383.87377409799956,383.87377409799956,383.8808469700016,385.16695453599823,space,1.2840233240058296,None,385.16758571800165,385.27376529866547,385.5752656600016,385.56020145399816,385.5609248300025,385.5752656600016,385.5752656600016,385.5752656600016,387.4309880919973,542,1,[1.8547632260015234],[1.8547735950050992],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,89,5,7,space,0.47986938300164184,None,135 ,1,[3.6820228380020126],[3.6820391490036855],7,5,89,6,387.4399678159971,,387.43125364599837,387.4399678159971,388.42930198799877,388.42930198799877,388.42930198799877,388.9158431629985,space,0.47986938300164184,None,388.9164114689993,389.0233689646668,389.3253274710005,389.31005199399806,389.31079264599975,389.3253274710005,389.3253274710005,389.3253274710005,393.0087663230006,135 ,1,[3.6820228380020126],[3.6820391490036855],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,90,6,7,space,0.3124342030059779,None,56,1,[1.6808459460007725],[1.680856382001366],7,6,90,5,393.0153974319983,,393.00902305899945,393.0153974319983,394.00674713999615,394.00674713999615,394.01330072899873,394.3251202899992,space,0.3124342030059779,None,394.3256832429979,395.02928920066574,395.3334844139972,395.31595340400236,395.31666795999627,395.3334844139972,395.3334844139972,395.3334844139972,397.0153021549995,56,1,[1.6808459460007725],[1.680856382001366],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,91,7,7,space,0.48568600900034653,None,143,1,[1.9192879539987189],[1.9192995359990164],7,7,91,1,397.0238108409976,,397.0155357170006,397.0238108409976,398.01289979099965,398.01289979099965,398.01289979099965,398.50810774599813,space,0.48568600900034653,None,398.5086498189994,398.9130590586685,399.21679924899945,399.1994028670015,399.2001430730015,399.21679924899945,399.21679924899945,399.21679924899945,401.1377754580026,143,1,[1.9192879539987189],[1.9192995359990164],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,400,unexp,92,8,7,space,0.6160391430021264,None,321,1,[2.4036719990035635],[2.4036816230000113],7,8,92,0,401.1448151209988,,401.13815665499715,401.1448151209988,402.1295227770024,402.1295227770024,402.1397175989987,402.7492396789967,space,0.6160391430021264,None,402.7498756990026,402.85638008466435,403.1588916909968,403.1429021770018,403.14361576100055,403.1588916909968,403.1588916909968,403.1588916909968,405.5635544539982,321,1,[2.4036719990035635],[2.4036816230000113],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,93,9,7,space,0.5332134470008896,None,532,1,[1.6009274790048948],[1.6009373100023367],7,9,93,10,405.57282543300244,,405.563805537,405.57282543300244,406.55764558300143,406.55764558300143,406.56422182499955,407.0933731010009,space,0.5332134470008896,None,407.0939408100021,407.49633414766527,407.7998251169993,407.7830419050006,407.78375548299664,407.7998251169993,407.7998251169993,407.7998251169993,409.40194337400317,532,1,[1.6009274790048948],[1.6009373100023367],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,94,10,7,space,0.4428833349957131,None,33,1,[2.117360787000507],[2.1173713129974203],7,10,94,8,409.4091532509992,,409.4024268560024,409.4091532509992,410.39736000700213,410.39736000700213,410.40700690599624,410.84243736699864,space,0.4428833349957131,None,410.84313368400035,411.5451783836654,411.84815677499864,411.8320136199982,411.8327698360008,411.84815677499864,411.84815677499864,411.84815677499864,413.96643790099915,33,1,[2.117360787000507],[2.1173713129974203],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,95,11,7,space,0.8530506579991197,None,32,1,[2.9595175470021786],[2.959528522005712],7,11,95,4,413.9739174060014,,413.96666689599806,413.9739174060014,414.9625762470023,414.9625762470023,414.97234318799747,415.82584785400104,space,0.8530506579991197,None,415.82648192899796,416.22893851266804,416.5380410419966,416.52319973400154,416.523975848002,416.5380410419966,416.5380410419966,416.5380410419966,419.49859548600216,32,1,[2.9595175470021786],[2.959528522005712],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,96,0,8,space,0.700224371998047,None,123,1,[4.15997161300038],[4.15998160399613],8,0,96,6,419.50700074499764,,419.4988338339972,419.50700074499764,420.50704100800067,420.50704100800067,420.50704100800067,421.2159610469971,space,0.700224371998047,None,421.21660128599615,421.3241129276687,421.65768581000157,421.6431777780017,421.6439493979997,421.65768581000157,421.65768581000157,421.65768581000157,425.8188228729996,123,1,[4.15997161300038],[4.15998160399613],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,97,1,8,space,0.867568792993552,None,523,1,[1.7511736420055968],[1.751188597001601],8,1,97,2,425.8259669320032,,425.8191906159991,425.8259669320032,426.8125857240011,426.8125857240011,426.82278206999763,427.69551814100123,space,0.867568792993552,None,427.696117694999,428.39512173866774,428.6988912680026,428.68178729800275,428.6824767569997,428.6988912680026,428.6988912680026,428.6988912680026,430.4512107870032,523,1,[1.7511736420055968],[1.751188597001601],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,98,2,8,space,1.0309067519992823,None,632,1,[2.1055976720017497],[2.105615309003042],8,2,98,5,430.45960729000217,,430.4514773569972,430.45960729000217,431.4458726809971,431.4458726809971,431.4565065729985,432.4815192850001,space,1.0309067519992823,None,432.48207186900254,433.1891267056674,433.4917365299989,433.4757836889985,433.4765114729962,433.4917365299989,433.4917365299989,433.4917365299989,435.59890999300114,632,1,[2.1055976720017497],[2.105615309003042],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,99,3,8,space,0.9893654519983102,None,167,1,[2.565169922003406],[2.5651799330007634],8,3,99,10,435.60754447100044,,435.59917444000166,435.60754447100044,436.5960455099994,436.5960455099994,436.6064379579984,437.59111183299683,space,0.9893654519983102,None,437.59165472000313,437.99476067666933,438.30155331100104,438.2828035720013,438.28348604500206,438.30155331100104,438.30155331100104,438.30155331100104,440.86778528399736,167,1,[2.565169922003406],[2.5651799330007634],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,100,4,8,space,0.11178615099925082,None,863,1,[2.588701148997643],[2.5887119129984058],8,4,100,7,440.8758041539986,,440.8680430789973,440.8758041539986,441.86286028799805,441.86286028799805,441.87243732500065,441.9812353219968,space,0.11178615099925082,None,441.98176877600054,442.3890504696649,442.6906804679966,442.6757853070012,442.6764944259994,442.6906804679966,442.6906804679966,442.6906804679966,445.28035763200023,863,1,[2.588701148997643],[2.5887119129984058],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,101,5,8,space,1.04853074499988,None,178,1,[2.6926582329979283],[2.6926679009993677],8,5,101,3,445.2894331790012,,445.28060102900054,445.2894331790012,446.28018608099956,446.28018608099956,446.28018608099956,447.33132166099676,space,1.04853074499988,None,447.3318872449963,447.4389275026663,447.7403906899999,447.7255051329994,447.7261922760008,447.7403906899999,447.7403906899999,447.7403906899999,450.43421312199644,178,1,[2.6926582329979283],[2.6926679009993677],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,102,6,8,space,0.6481594009965193,None,864,1,[2.694478383004025],[2.694489645997237],8,6,102,1,450.4426985050013,,450.4344649010018,450.4426985050013,451.42871994600137,451.42871994600137,451.4388945019964,452.0812306919979,space,0.6481594009965193,None,452.0818237830026,452.4888980316648,452.7955257040012,452.777151702001,452.77790236200235,452.7955257040012,452.7955257040012,452.7955257040012,455.4910775239987,864,1,[2.694478383004025],[2.694489645997237],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,103,7,8,space,0.7678657240030589,None,642,1,[2.5833485499970266],[2.5833593029965414],8,7,103,4,455.5068737749971,,455.49133345599694,455.5068737749971,456.48890011599724,456.48890011599724,456.50593190200016,457.2588960819994,space,0.7678657240030589,None,457.25960294499964,457.6629318076632,457.97409240400157,457.9592705879986,457.9599579279966,457.97409240400157,457.97409240400157,457.97409240400157,460.55841810900165,642,1,[2.5833485499970266],[2.5833593029965414],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,104,8,8,space,0.7442477049989975,None,765,1,[1.68841928600159],[1.6884385890007252],8,8,104,8,460.5736551290029,,460.55866878300003,460.5736551290029,461.5559953100019,461.5559953100019,461.5627716279996,462.3080639969994,space,0.7442477049989975,None,462.30859656100074,463.01219448066354,463.3157598370017,463.2986819439975,463.2994009920003,463.3157598370017,463.3157598370017,463.3157598370017,465.0054004459962,765,1,[1.68841928600159],[1.6884385890007252],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,400,unexp,105,9,8,space,0.4355882199961343,None,345,1,[2.3798541409996687],[2.3798657999941497],8,9,105,0,465.01165988999855,,465.0056559090008,465.01165988999855,465.99547208799777,465.99547208799777,466.00580172899936,466.44036569799937,space,0.4355882199961343,None,466.44092797300254,466.54462238466317,466.8549552600016,466.83325550299924,466.8340269379987,466.8549552600016,466.8549552600016,466.8549552600016,469.23656838700117,345,1,[2.3798541409996687],[2.3798657999941497],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,106,10,8,space,1.1541774710058235,None,234,1,[1.7503549110042513],[1.7503751520052901],8,10,106,9,469.24330912099686,,469.23693512599857,469.24330912099686,470.2282483750023,470.2282483750023,470.2385994549986,471.3915507279962,space,1.1541774710058235,None,471.39216832799866,471.4958773936635,471.803599699997,471.7825832210001,471.7833369439977,471.803599699997,471.803599699997,471.803599699997,473.5554335220004,234,1,[1.7503549110042513],[1.7503751520052901],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,107,11,8,space,1.0853724580010748,None,11,1,[1.3701069129965617],[1.3701187309998204],8,11,107,11,473.5617476760017,,473.5556913249966,473.5617476760017,474.545350047003,474.545350047003,474.55556077099754,475.6406328890007,space,1.0853724580010748,None,475.6411776169989,476.3443601796646,476.64882511599717,476.6312337229974,476.6318988799976,476.64882511599717,476.64882511599717,476.64882511599717,478.0206921040008,11,1,[1.3701069129965617],[1.3701187309998204],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,108,0,9,space,0.5712542120018043,None,22,1,[1.2100201590001234],[1.2100345159997232],9,0,108,3,478.0270854859991,,478.0209448020032,478.0270854859991,479.0121271429962,479.0121271429962,479.02183949400205,479.5906498289987,space,0.5712542120018043,None,479.5911934579999,479.69609015566334,480.0090586369988,479.9931958369998,479.99395801100036,480.0090586369988,480.0090586369988,480.0090586369988,481.22080173099675,22,1,[1.2100201590001234],[1.2100345159997232],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,109,1,9,space,0.26354660899960436,None,44,1,[1.2102302790008252],[1.2102425940029207],9,1,109,11,481.2270861319994,,481.22106944199913,481.2270861319994,482.2119241429973,482.2119241429973,482.22183669899823,482.48084971799835,space,0.26354660899960436,None,482.4813874899992,483.1885319786636,483.4915035640006,483.47655010600283,483.4772473999983,483.4915035640006,483.4915035640006,483.4915035640006,484.7036435580012,44,1,[1.2102302790008252],[1.2102425940029207],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,110,2,9,space,1.0810560180034372,None,54,1,[1.7335709699982544],[1.733582127999398],9,2,110,6,484.7101404740024,,484.7038985170002,484.7101404740024,485.6951042349974,485.6951042349974,485.70569241799967,486.7808453580001,space,1.0810560180034372,None,486.7814392450018,486.88944580766497,487.1955915619983,487.17636488199787,487.1772423779985,487.1955915619983,487.1955915619983,487.1955915619983,488.9301588849994,54,1,[1.7335709699982544],[1.733582127999398],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,111,3,9,space,0.2516680390035617,None,65,1,[0.985312974997214],[0.9853249879961368],9,3,111,5,488.9386364050006,,488.9304071869992,488.9386364050006,489.9279109039999,489.9279109039999,489.9279109039999,490.1905218660031,space,0.2516680390035617,None,490.19105658999615,490.89459584266683,491.1989522849981,491.1810977490022,491.1817824030004,491.1989522849981,491.1989522849981,491.1989522849981,492.185558019999,65,1,[0.985312974997214],[0.9853249879961368],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,112,4,9,space,0.35987550400022883,None,76,1,[1.050567250000313],[1.0505775359997642],9,4,112,2,492.1932501179981,,492.18603797299875,492.1932501179981,493.1780352979986,493.1780352979986,493.18828026799747,493.5418067729988,space,0.35987550400022883,None,493.5424809199976,494.24397408666505,494.549009205999,494.53110303099675,494.5317872239975,494.549009205999,494.549009205999,494.549009205999,495.60069129399926,76,1,[1.050567250000313],[1.0505775359997642],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,113,5,9,space,0.2811793140062946,None,64,1,[1.6396091200003866],[1.6396240940011921],9,5,113,9,495.60812600600184,,495.6010912019992,495.60812600600184,496.59545650899963,496.59545650899963,496.60537702400325,496.8807322240027,space,0.2811793140062946,None,496.8812709319973,496.9884298516665,497.293100091003,497.2752204580029,497.27590100999805,497.293100091003,497.293100091003,497.293100091003,498.93376936799905,64,1,[1.6396091200003866],[1.6396240940011921],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,114,6,9,space,0.3831744489943958,None,26,1,[2.0985191439976916],[2.0985288849988137],9,6,114,1,498.9411308769995,,498.93406171099923,498.9411308769995,499.9279947030009,499.9279947030009,499.93836534,500.3141090029967,space,0.3831744489943958,None,500.3146928599963,500.721828832666,501.025411249997,501.0094780060026,501.0103375510007,501.025411249997,501.025411249997,501.025411249997,503.12496687300154,26,1,[2.0985191439976916],[2.0985288849988137],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,115,7,9,space,0.3679201729974011,None,75,1,[1.2624303180054994],[1.262447842003894],9,7,115,10,503.13131311599864,,503.1252154920003,503.13131311599864,504.12166140499903,504.12166140499903,504.128464387999,504.49804174699966,space,0.3679201729974011,None,504.49860961500235,504.9051054456688,505.2079353719964,505.1914690600024,505.19217830900016,505.2079353719964,505.2079353719964,505.2079353719964,506.4716690569985,75,1,[1.2624303180054994],[1.262447842003894],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,116,8,9,space,0.28510562000155915,None,864,1,[1.6537037689995486],[1.6537203699990641],9,8,116,7,506.4777500150012,,506.47191006100184,506.4777500150012,507.4623591499985,507.4623591499985,507.4721781219996,507.75008218199946,space,0.28510562000155915,None,507.75093681499857,508.1560501526658,508.4680124389997,508.44872685000155,508.4494771250029,508.4680124389997,508.4680124389997,508.4680124389997,510.12302294099936,864,1,[1.6537037689995486],[1.6537203699990641],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,400,unexp,117,9,9,space,1.0195641809987137,None,252,1,[1.8643360549976933],[1.8643555669987109],9,9,117,0,510.1291744389964,,510.12326372200187,510.1291744389964,511.12145093699655,511.12145093699655,511.12145093699655,512.1481151190019,space,1.0195641809987137,None,512.1487291259982,512.2554022456645,512.5580725809996,512.5416142059985,512.5423432609969,512.5580725809996,512.5580725809996,512.5580725809996,514.4238960649964,252,1,[1.8643360549976933],[1.8643555669987109],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,118,10,9,space,0.5235072020004736,None,742,1,[1.471050218999153],[1.471061918004125],9,10,118,8,514.4302814170005,,514.4242244749985,514.4302814170005,515.4213737809987,515.4213737809987,515.4278447179968,515.9484447759969,space,0.5235072020004736,None,515.9490488820011,516.6547287666656,516.9580927089992,516.9422419429975,516.9429987749972,516.9580927089992,516.9580927089992,516.9580927089992,518.4301414770016,742,1,[1.471050218999153],[1.471061918004125],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,119,11,9,space,0.4178491330021643,None,256,1,[1.9991231940002763],[1.9991337660030695],9,11,119,4,518.4385661619963,,518.4303849240023,518.4385661619963,519.4278583580017,519.4278583580017,519.4278583580017,519.8482012370005,space,0.4178491330021643,None,519.8487687820016,520.254647943668,520.5642077320008,520.5414951990024,520.5424248220006,520.5642077320008,520.5642077320008,520.5642077320008,522.5644863249981,256,1,[1.9991231940002763],[1.9991337660030695],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,120,0,10,space,0.32987988500099164,None,742,1,[2.787237334996462],[2.7872496859999956],10,0,120,6,522.5725911100017,,522.564718458998,522.5725911100017,523.5611273230024,523.5611273230024,523.5611273230024,523.9000820110014,space,0.32987988500099164,None,523.9009346750026,524.0046276906689,524.3104707390012,524.2923270609972,524.2930646640016,524.3104707390012,524.3104707390012,524.3104707390012,527.0988725860007,742,1,[2.787237334996462],[2.7872496859999956],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,121,1,10,space,0.5278416970031685,None,143,1,[1.7719414899984258],[1.7719569409964606],10,1,121,4,527.1080202619996,,527.0991402610016,527.1080202619996,528.0946485690001,528.0946485690001,528.1050813249967,528.6300460580023,space,0.5278416970031685,None,528.6305972539994,529.0377374266648,529.3413461320015,529.3247320930022,529.3254138129996,529.3413461320015,529.3413461320015,529.3413461320015,531.1144605000009,143,1,[1.7719414899984258],[1.7719569409964606],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,400,unexp,122,2,10,space,0.47912452700256836,None,256,1,[1.8428482679955778],[1.8428644629966584],10,2,122,1,531.1225424009972,,531.1146958359968,531.1225424009972,532.1110749630025,532.1110749630025,532.1211336639972,532.5990618470023,space,0.47912452700256836,None,532.5996191129962,533.0044829216679,533.308045300997,533.2922085429964,533.2929417850028,533.308045300997,533.308045300997,533.308045300997,535.152869728001,256,1,[1.8428482679955778],[1.8428644629966584],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,400,unexp,123,3,10,space,0.33106416599912336,None,345,1,[1.6171374039986404],[1.617149382000207],10,3,123,2,535.1592359499991,,535.1531207919979,535.1592359499991,536.1450266899992,536.1450266899992,536.1549750850027,536.4799982460027,space,0.33106416599912336,None,536.4805681189973,537.1877829956686,537.4896422359961,537.4744358079988,537.4751301700016,537.4896422359961,537.4896422359961,537.4896422359961,539.1077637069975,345,1,[1.6171374039986404],[1.617149382000207],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,124,4,10,space,2.098356879003404,None,345 ,1,[1.9218817869987106],[1.9218998169963015],10,4,124,10,539.1220045360024,,539.1080498989977,539.1220045360024,540.1056672179984,540.1056672179984,540.1130892069996,542.2069795849966,space,2.098356879003404,None,542.2075088519996,542.6105450766665,542.9144633940014,542.8978854980014,542.8985988599961,542.9144633940014,542.9144633940014,542.9144633940014,544.8378179189967,345 ,1,[1.9218817869987106],[1.9218998169963015],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,125,5,10,space,1.0041157880041283,None,567,1,[2.4530884380001226],[2.453099269005179],10,5,125,11,544.8451194879963,,544.8380813940021,544.8451194879963,545.8272201619984,545.8272201619984,545.8444684740025,546.8398652109972,space,1.0041157880041283,None,546.8404104400033,547.5433865656635,547.8470854400002,547.8302259760021,547.830973570999,547.8470854400002,547.8470854400002,547.8470854400002,550.3015637650024,567,1,[2.4530884380001226],[2.453099269005179],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.1,1000,exp,126,6,10,space,0.49451711800065823,None,134,1,[2.7997455639997497],[2.7997558179995394],10,6,126,3,550.3084593099993,,550.3019632080031,550.3084593099993,551.2959223979997,551.2959223979997,551.3069363760005,551.797764445997,space,0.49451711800065823,None,551.7983146080005,551.9058698546689,552.2165484590005,552.1978435749988,552.1985974409981,552.2165484590005,552.2165484590005,552.2165484590005,555.0175232569964,134,1,[2.7997455639997497],[2.7997558179995394],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.4,1000,exp,127,7,10,space,0.5359670769976219,None,258,1,[3.849892999001895],[3.849903162001283],10,7,127,7,555.0244373099995,,555.0178297899984,555.0244373099995,556.0110277369968,556.0110277369968,556.0210200880028,556.5568555150021,space,0.5359670769976219,None,556.5573782470019,556.9613977736628,557.2667665179979,557.2493464579966,557.2504188090024,557.2667665179979,557.2667665179979,557.2667665179979,561.1178255720006,258,1,[3.849892999001895],[3.849903162001283],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
0.7,1000,exp,128,8,10,space,0.40442494599847123,None,377,1,[2.6802504529987345],[2.6802624499978265],10,8,128,8,561.1245717479978,,561.1182011319979,561.1245717479978,562.1113729889985,562.1113729889985,562.1209123459994,562.5227361319994,space,0.40442494599847123,None,562.5232762239975,563.2271022006646,563.530299060003,563.5144437310009,563.5151462700014,563.530299060003,563.530299060003,563.530299060003,566.2115591900001,377,1,[2.6802504529987345],[2.6802624499978265],992430,001,2024-11-13_13h46.00.122,IntentionBinding_Experiment,2024.2.1,80.31990841212867,2024-11-13 13h46.36.262430 +0530,
